id,genre,track_name,artist_name,valence,energy
5pDDUSEOWrmWOucK6m6DPc,piano,God Be With You Till We Meet Again,Paul Cardall,0.192,0.00767
5Cy1n5MMN0MRIIEP4WksNp,piano,"Liebestraum No.3 In A Flat, S.541 No.3 - Live",Lang Lang,0.0381,0.0326
0qft83f6s8WD2j5bpe7ywg,piano,"Lyric Pieces, Book 4, Op. 47: Valse Impromptu",Edvard Grieg,0.0968,0.128
1o05etliIFdVYXjRy9sJwh,piano,Reverie,Ludovico Einaudi,0.0394,0.0757
3huCujeYOzq4cLKnT9ocI2,piano,Abide With Me Tis Eventide,Paul Cardall,0.202,0.0334
2Ti3DbAZNGRpxb4UZA7bSE,piano,"Consolations, S172/R12: No. 1. Andante con moto",Franz Liszt,0.0691,0.0015
1vXUFMDrHzpHYwvLYlHzay,piano,"Nocturne No. 2 in E-Flat Major, Op. 9",Frédéric Chopin,0.11,0.113
2zRCfs9R8NbnMaR7ZRvn1a,piano,With The Wind - Original,Yiruma,0.146,0.0829
4ZOqrzUBsCWsx2MnMClUIB,piano,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",Various Artists,0.123,0.0293
1Pdtn7NBhCoQPwImsCWo11,piano,"Lyric Pieces, Book 4, Op. 47: Albumblad (Album-Leaf)",Edvard Grieg,0.19,0.141
5waVFIcYEKWQDYmYLPJAfe,piano,Si,Nils Frahm,0.16,0.0025
4IaQUqyZKUgQZn4Z9R2VzN,piano,Poemusic,Yiruma,0.0852,0.117
0VLascXUZ2Ze2u5kUD5J1f,piano,I Giorni,Ludovico Einaudi,0.0495,0.0314
0S5otD31bPvXpyb1a3pthT,piano,Prelude,George Winston,0.423,0.0438
5SvGrKHA2n3OgH8L8Z14sN,piano,Fragile,2CELLOS,0.329,0.129
5sJkqMnhkDSnxEkavr4Yg7,piano,"Liebestraume, S541/R211 : No. 2: Nocturne in E-Flat Major (2nd Version)",Franz Liszt,0.0374,0.0145
3M7OOWL48o5zGMKbP8mHkr,piano,"Nocturne #20 in C Sharp Minor, Bi 49",Various Artists,0.178,0.034
5YArnxq4lg8JYw7baZQnuE,piano,"The Secret Life Of Daydreams - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.174,0.0213
6SQ93FTLmsLNrzTEIn7H1G,piano,Picture This,Jim Brickman,0.676,0.248
2qcLkeeampKDvqQ6wOgOwb,piano,Maple Leaf Rag,William Albright,0.83,0.223
3jPGemJdr95abo520vyvVk,piano,Le Onde,Ludovico Einaudi,0.0742,0.131
7dQM3M7VOGWi5ko6NMUdJ0,piano,From This Moment On,Richard Clayderman,0.0806,0.289
5Q5sQ1AgLQ1wKKXIYt6FGC,piano,Elements,Lindsey Stirling,0.214,0.746
49ts0hThg4h5H1PN2qIkAp,piano,Chopin - Nocturne,Exam Study Classical Music Orchestra,0.396,0.0501
4E6cwWJWZw2zWf7VFbH7wf,piano,Love Song,Sara Bareilles,0.573,0.786
7hnX3f3IGAQagFb5wHYTU9,piano,A Path With Heart,David Lanz,0.181,0.252
1th7V9gvSNZpNFRlcaiPHP,piano,Le banquet,Yann Tiersen,0.574,0.396
1Hi4BzNVpV16lcK1uYYbo5,piano,The Way We Were,Richard Clayderman,0.204,0.199
3utN9dmptRlSpgKzAV3wQE,piano,Opus 17,Dustin O'Halloran,0.206,0.17
0j8k7qXkBti6dNaHO6eTYa,piano,A Poor Wayfaring Man of Grief,Paul Cardall,0.154,0.09
4r5hbxVsGeE97UOfXejKRv,piano,Questa Notte,Ludovico Einaudi,0.0704,0.0851
5YyG5iEC4IeA10pvW9Wjzp,piano,Loanna,Yiruma,0.0717,0.209
26TdgPMaflQEFuhhC9Ibz0,piano,Where Is My Mind,Various Artists,0.0465,0.178
5zRjeZL6xjT6f7c8dkHqrB,piano,La,Nils Frahm,0.112,0.0475
2VqFJTxTJRI1oA629T1EqA,piano,"Albumblatt No. 1 in E Major, S164/R64, No. 1",Franz Liszt,0.189,0.0227
5sbEn6UPea1PukvY39hnAw,piano,The Calm,George Skaroulis,0.0973,0.437
6z0QmvSHYCXkv0OozRxBL5,piano,"Stars and Butterflies - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.0392,0.0135
2mQBoYvYEuZDEq3ggZeZBK,piano,Ballade pour Adeline,Richard Clayderman,0.262,0.523
13qKmE6xd81F7MnfXmqWr0,piano,Cache-Cache,Czech National Symphony Orchestra,0.0379,0.0904
1K9LuREvA4VeDElOvah794,piano,Nocturne No.2 in Eb,Yiruma,0.0676,0.086
0HBhVJKVNsrtqpD2a9fAd1,piano,First Rendez-Vous,Yann Tiersen,0.0346,0.42
3Cf47MOQsa3ijid90gr5Io,piano,Tomorrow's Song,Ólafur Arnalds,0.152,0.0428
1zxRVxqYS312yXseGxthDi,piano,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236
78eHNe9UocsHmcgAyTxixZ,piano,"Chopin: Nocturne No. 16 in E-Flat Major, Op. 55 No. 2",Frédéric Chopin,0.0859,0.0197
4RrvySgpju5JH1q3nhZrQ2,piano,Bibo no Aozora,Ryuichi Sakamoto,0.118,0.0535
5p6me2mwQrGfH30eExHn6v,piano,Take Five,Dave Brubeck,0.62,0.219
6Zxtyz5LKLEm2PJIrVqCKq,piano,In un'altra vita,Ludovico Einaudi,0.0398,0.134
2EFDlTTFdC4HrV8UfLfnkp,piano,Dream,Yiruma,0.108,0.0595
2D34KRsq7Ljb9pFeH799nR,piano,Do,Nils Frahm,0.179,0.0122
42BAwiGC1egjbiJ6y512Tz,piano,Turning Page,Various Artists,0.189,0.379
3oeAaIKCWXYfIiPfTDsXCc,piano,Secret Love,Giovanni Allevi,0.0757,0.194
7LAJWSKK8JMIZAcblgUMS6,piano,May It Be,Various Artists,0.0547,0.169
2CAKBNfl7WakeJLWVSxamQ,piano,"Come, Follow Me",Paul Cardall,0.192,0.0126
5OvMSdkFQZzZoXJTYj6W1p,piano,Nei Varchi Di Luce,Czech National Symphony Orchestra,0.0275,0.0535
0UOyGn83SOyt8fdBKCpaUl,piano,"Falling, Catching",Agnes Obel,0.614,0.082
7ogLOvBoekN06bobVwRunh,piano,For The Lambs,Michele McLaughlin,0.314,0.127
4Z2xCQI6meUPyK8dcHQVDh,piano,Welcome to the Jungle,2CELLOS,0.45,0.827
3QJNQJMBlUhzL83JAgQwl1,piano,Night,George Winston,0.148,0.000843
3Otjx9ULpmWdUbkDTYDXHc,piano,Only Time,Enya,0.213,0.249
729sqFrnGrnNLoZj3cZekI,piano,In The Bleak Midwinter,Jon Schmidt,0.197,0.0032
13UOZXo6XMfbkThLBQK9Hk,piano,Forest Fantasy,Yiruma,0.109,0.146
0WhtQJEoc30Qz2qHlIiFG3,piano,Romeo and Juliet,Richard Clayderman,0.222,0.153
4V7oCnRaoBOL1XWkb4DMDf,piano,Prelude In C Sharp Minor Op.3/2,Various Artists,0.0437,0.0374
5FFfgWWHdAonJ2Gr4s7teW,piano,Night,George Winston,0.275,0.193
7sFX6OyMRjC27PUJY5gp15,piano,The Entertainer,Billy Joel,0.776,0.912
3SxA7CWhiMTxNLOGg27PJS,piano,1. Gymnopédie,Erik Satie,0.192,0.00807
1jifNyTmrdDRClxkiaEbDA,piano,Chaconne,Yiruma,0.263,0.0992
3JvKfv6T31zO0ini8iNItO,piano,Another Love,Tom Odell,0.131,0.537
0Axzc8BCu5mzx6LF6MgYsG,piano,Living Without You,George Winston,0.0608,0.0264
0FkdoEXs89Ey59Prc5ObY5,piano,"Lyric Pieces, Book 2, Op. 38: Folkevise (Folk Song)",Edvard Grieg,0.138,0.0454
16nV9rZYY5PEnzDguwOq43,piano,Fur Elise,Classical Study Music,0.125,0.118
4N07lc7m6XAKRXBKSQx3aR,piano,"4 Impromptus, Op. 142, D. 935: Impromptu No. 3 in B-Flat Major",Franz Schubert,0.112,0.0593
5IZ1LVW8Q81756dAyvuQbZ,piano,"Bagatelle No. 25 in A Minor, WoO 59, ""Für Elise""",Ludwig van Beethoven,0.339,0.089
2Ays934lHyLpXuYKYQG01V,piano,"Elegie sur des motifs du Prince Louis Ferdinand de Prusse, S168/R75",Franz Liszt,0.0394,0.0373
1mKXFLRA179hdOWQBwUk9e,piano,Just Give Me a Reason (feat. Nate Ruess),P!nk,0.441,0.547
0EsMgARbraF3oRxuUhTRap,piano,Present,Yiruma,0.144,0.14
5WnJJjL7wmFe0wQjQKFP8L,piano,Nightfall,David Lanz,0.214,0.0653
5QLIlk1dnhq5wOKu5boIgU,piano,Fragile N.4,Dustin O'Halloran,0.123,0.208
5KZt0DTFSnROxh8Jlr6mlv,piano,"Lyric Pieces, Book 2, Op. 38: Berceuse (Cradle Song)",Edvard Grieg,0.0845,0.0431
2MZSXhq4XDJWu6coGoXX1V,piano,Avril 14th,Aphex Twin,0.37,0.0259
7jSCuTXaggKF74A3iU69U1,piano,Leaves On The Seine,David Lanz,0.107,0.187
4gLlDrQV45gZFdIsromT3f,piano,The Lights Follower - Original,Yiruma,0.244,0.377
6qFJBjIf3d0XsmpEFmZez9,piano,The Earth Prelude,Ludovico Einaudi,0.043,0.0319
7LIthIStshsK6Dn6sCLFDo,piano,Bittersweet,Jim Brickman,0.098,0.114
2Okwul6JYHo2ynV6o6PUoH,piano,"Goldberg Variations, BWV 988: Variation 3 a 1 Clav. Canone all'Unisono - 1981 Version",Johann Sebastian Bach,0.893,0.243
7hyAAjHZaDWSPDzlUYNUIa,piano,Threnody,Goldmund,0.174,0.00572
6LoQHIo74tOzQ8EsLEkhgF,pop,Come & Get It,Selena Gomez,0.573,0.787
4yHyWMobcZQAI0ysLkwjUI,pop,Someone New,Hozier,0.596,0.533
05mAIVLkIWc2d1UBYZBCp8,pop,1999,Charli XCX,0.659,0.742
7pYfyrMNPn3wtoCyqcTVoI,pop,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,0.624,0.761
2OALaHcDdKkjYEpAr0Qzab,pop,Lonely Together (feat. Rita Ora),Avicii,0.272,0.666
6yIdwnpDHufLWgQcveTPMk,pop,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,0.0862,0.451
0tBbt8CrmxbjRP0pueQkyU,pop,Wolves,Selena Gomez,0.306,0.804
4OBZT9EnhYIV17t4pGw7ig,pop,Best Part (feat. Daniel Caesar),H.E.R.,0.413,0.371
2jyjhRf6DVbMPU5zxagN2h,pop,Let Her Go,Passenger,0.244,0.538
12REd1n8PeiHHWOh066tpr,pop,Never Be Like You,Flume,0.264,0.559
1vVNlXi8gf8tZ7OhnEs4VE,pop,A Lie,French Montana,0.524,0.792
6THwtgImf1ZAR2w3iknjeS,pop,We Don't Care,Sigala,0.717,0.841
6HfOzLLjsaXsehIFEsrxTk,pop,Trophies,Young Money,0.283,0.687
732Sqj2piYPhdMPENP4axz,pop,Easy Love,Lauv,0.229,0.481
26rdOwwjC2UnweK3xeS58u,pop,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,0.69,0.827
1rFMYAZxBoAKSzXI54brMu,pop,You Don't Know Me,Jax Jones,0.693,0.658
5kyd6oKvKmj6mWCaAaHoN4,pop,Privacy,Chris Brown,0.428,0.58
5jE48hhRu8E6zBDPRSkEq7,pop,All About That Bass,Meghan Trainor,0.961,0.887
7e6FvCvngX5job1PUYIIIL,pop,Romantic - NOTD Remix,Stanaj,0.355,0.647
1gm616Plq4ScqNi7TVkZ5N,pop,Call Out My Name,The Weeknd,0.172,0.598
1qE47wUKG2juJwPoLqg4C9,pop,Lean On (feat. MØ & DJ Snake),Major Lazer,0.274,0.809
58zsLZPvfflaiIbNWoA22O,pop,Human,Rag'n'Bone Man,0.554,0.707
3avYqdwHKEq8beXbeWCKqJ,pop,Last Friday Night (T.G.I.F.),Katy Perry,0.72,0.812
3pndPhlQWjuSoXhcIIdBjv,pop,What They Want,Russ,0.398,0.404
4F1yvJfQ7gJkrcgFJQDjOr,pop,Playinwitme (feat. Kehlani),KYLE,0.676,0.584
3u0qM9FSgL3zXi1Vn75b0i,pop,The Monster,Eminem,0.624,0.853
2JqnpexlO9dmvjUMCaLCLJ,pop,Love Someone,Lukas Graham,0.274,0.415
13mWClHbl5ZqRhnWlFiJQ9,pop,Animals,Maroon 5,0.344,0.741
7gHs73wELdeycvS48JfIos,pop,Faded,Alan Walker,0.166,0.651
17JYzDCW1UTndfURuTydF2,pop,Dance To This (feat. Ariana Grande),Troye Sivan,0.712,0.756
4knL4iPxPOZjQzTUlELGSY,pop,Rake It Up (feat. Nicki Minaj),Yo Gotti,0.53,0.444
2YlZnw2ikdb837oKMKjBkW,pop,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,0.417,0.53
1CwNogTShsnsn1C8UhRmYX,pop,Rise,Katy Perry,0.442,0.639
3Txcx4jhuiTZSvhAL0WaRc,pop,Crush,Yuna,0.355,0.414
2yJ9GVCLMmzBBfQAnfzlwr,pop,THat Part,ScHoolboy Q,0.336,0.535
1CZOrmHUUjeDP7N2B4Ba6S,pop,Bad Romance,Lady Gaga,0.714,0.921
6V9kwssTrwkKT72imgowj9,pop,My Type,The Chainsmokers,0.15,0.603
39hnH8WdPmNT3Q3yzwC9Rg,pop,Why You Always Hatin?,YG,0.38,0.336
3uhBIQ7tv8j1FME8cFGEfG,pop,All of Me,John Legend,0.331,0.264
0ljEFYEFuqspdPCWn75FPP,pop,Sugar,Maroon 5,0.885,0.783
3swc6WTsr7rl9DqQKQA55C,pop,Psycho (feat. Ty Dolla $ign),Post Malone,0.459,0.56
1NDxZ7cFAo481dtYWdrUnR,pop,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,0.733,0.868
40FLJc17FMZaPmCQEEZgB0,pop,New Light,John Mayer,0.853,0.689
0KKkJNfGyhkQ5aFogxQAPU,pop,That's What I Like,Bruno Mars,0.86,0.56
7Fa5UNizycSms5jP3SQD3F,pop,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,0.575,0.807
7IQwT5VzrCo7UcMRljkkmR,pop,He Like That,Fifth Harmony,0.491,0.681
6rPO02ozF3bM7NnOV4h6s2,pop,Despacito - Remix,Luis Fonsi,0.816,0.816
116H0KvKr2Zl4RPuVBruDO,pop,MIA (feat. Drake),Bad Bunny,0.158,0.539
0AS63m1wHv9n4VVRizK6Hc,pop,Mercy,Shawn Mendes,0.356,0.662
6vsV4D8BM6PioRr1UOx0n2,pop,you should see me in a crown,Billie Eilish,0.278,0.552
1NXDq5UBby80GsRNjGXVwE,pop,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,0.701,0.779
5pvVAwQbuFoR7LkcicrKnk,pop,Obsession (feat. Jon Bellion),Vice,0.466,0.559
7vRriwrloYVaoAe3a9wJHe,pop,"i hate u, i love u (feat. olivia o'brien)",Garrett Nash,0.18,0.275
322BUz7Larprn1aHbD6vcz,pop,Arigato,Julie Bergan,0.315,0.551
4rHZZAmHpZrA3iH5zx8frV,pop,Mirrors,Justin Timberlake,0.512,0.512
1yjY7rpaAQvKwpdUliHx0d,pop,Still into You,Paramore,0.765,0.923
1byScELwcJffsdL5QWa6Yk,pop,Why,Sabrina Carpenter,0.623,0.557
1N7YeVU0ZwAFbOhwM61ef6,pop,Head Above Water,Avril Lavigne,0.268,0.694
575NJxNUVDqwJGdzBrlLbv,pop,Lost In Japan - Remix,Shawn Mendes,0.293,0.855
5nN8BwAQDJDguq7Dpd3JQQ,pop,Where Ya At (feat. Drake),Future,0.191,0.453
4j3GWI86JvSaF0BLdmgcfF,pop,Summertime Magic,Childish Gambino,0.129,0.579
3x2YIvkLcxvZQsA5x6xyIR,pop,Boom Clap,Charli XCX,0.576,0.911
2hgzdQdnfWwtdpZbhZlV72,pop,Ain't Your Mama,Jennifer Lopez,0.82,0.678
4ntsD33Pgsgk8rUyZLLiUV,pop,DEVASTATED,Joey Bada$$,0.485,0.628
39jXnbACjiaiTwwhsr5sY5,pop,Too Much To Ask,Niall Horan,0.201,0.533
2zQAAj53fCLog8hzBfT1Fs,pop,Break from Love,Trey Songz,0.589,0.327
2XdQVMDbbOWD4Jx3vygaqu,pop,Let's Go (Remix) (feat. GoldLink),Khalid,0.46,0.451
3NgCzSW98SsqBdpYcnm4kv,pop,I Have Questions,Camila Cabello,0.22,0.555
6RUKPb4LETWmmr3iAEQktW,pop,Something Just Like This,The Chainsmokers,0.446,0.635
5sF7hdYvhrcgNq8NZjfK8L,pop,Not About Angels,Birdy,0.219,0.111
3cNjgVBKTJ1SvKhunrCdVy,pop,Please Don't Go,Joel Adams,0.235,0.768
0tgVpDi06FyKpA1z0VMD4v,pop,Perfect,Ed Sheeran,0.168,0.448
1uDjaezEbalGyGnuH80zDK,pop,Who Do You Love?,YG,0.146,0.415
6t2ubAB4iSYOuIpRAOGd4t,pop,Cake - Challenge Version,Various Artists,0.687,0.854
0E6PsO3ymCfUh7pJQjBgkj,pop,APESHIT,The Carters,0.377,0.784
6PCUP3dWmTjcTtXY02oFdT,pop,Castle on the Hill,Ed Sheeran,0.471,0.834
7nD9nN3jord9wWcfW3Gkcm,pop,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.755,0.791
2Z8WuEywRWYTKe1NybPQEW,pop,Ride,Twenty One Pilots,0.566,0.713
4XPWKmy05Rcff6TLHNoNF8,pop,Ghost,Ella Henderson,0.468,0.84
0u2P5u6lvoDfwTYjAADbn4,pop,lovely (with Khalid),Billie Eilish,0.12,0.296
1z15fhSgN6U2k4gqA1Zu4j,pop,Something New,Zendaya,0.308,0.773
0USZx50eApN045zIIyjePN,pop,All The Time,Jeremih,0.0338,0.44
11EDhDAVDtGPoSar6ootYA,pop,Strangers,Halsey,0.284,0.784
43PuMrRfbyyuz4QpZ3oAwN,pop,Exchange,Bryson Tiller,0.276,0.433
2rbDhOo9Fh61Bbu23T2qCk,pop,Always Remember Us This Way,Lady Gaga,0.296,0.502
2H881m3JRA8lpuuwaQL6zy,pop,No Fear,DeJ Loaf,0.566,0.682
02M6vucOvmRfMxTXDUwRXu,pop,7/11,Beyoncé,0.56,0.705
52okn5MNA47tk87PeZJLEL,pop,Let You Down,NF,0.464,0.714
13W2FZtELfJiVBst64qKf4,pop,Dead,Madison Beer,0.553,0.7
3Wq1XLo82SODnXJpYHvnyD,pop-film,Walkin' On Sunshine (Re-Recorded Version),Katrina,0.962,0.928
1WMOyQPL40zYt6fe7KdyFM,pop-film,I'm Kissing You,Des'ree,0.0799,0.315
4E6YM4V7Kz6zpbiNsliwEl,pop-film,Just Like Honey,The Jesus and Mary Chain,0.535,0.437
4zitGsN8QeDslYT61lUB3D,pop-film,Build Me up Buttercup (Re-Recorded),Various Artists,0.715,0.648
0LqPISSDS7hrN1RIdHw6xi,pop-film,Rumble,Various Artists,0.621,0.517
2XqTTDg835sjCyyFEvhYyr,pop-film,Stand By Me,Ben E. King,0.658,0.156
7KDAW88XnN1dmO6Nr54YeS,pop-film,Mary Jane,Rick James,0.894,0.837
5A3XwVCzBoeg6Tru5VXVLX,pop-film,Greased Lightnin',Various Artists,0.937,0.836
2xw9KNGbpg1vMeHQql7eRO,pop-film,Coconut,Various Artists,0.869,0.532
6TOWLFJgAdn57nqJg4YiS5,pop-film,Damn It Feels Good To Be A Gangsta,Geto Boys,0.655,0.793
6BkX6DnUG80xPlBfb2zmrZ,pop-film,Let's Go Crazy,Prince,0.376,0.93
3mfljrL9UL5XcKKBPeV7Jb,pop-film,Whatcha Gonna Do About It,The Litter,0.734,0.807
2aY10ROND1LRntjQwEEAdF,pop-film,Sweet Jane,Cowboy Junkies,0.765,0.262
1hQUlLnl0BtRlMHlKKSZWo,pop-film,Jungle Boogie,Kool & The Gang,0.606,0.936
6wRJogzb7OFOyCu9me7Ie8,pop-film,Back In Baby's Arms,Various Artists,0.703,0.441
0FXsG6FLVIgOZfoymG91HD,pop-film,Born Slippy (Nuxx),Underworld,0.331,0.954
3zECldeBYO8lj8QZlUB2Be,pop-film,Born To Be Wild - Single Version,Steppenwolf,0.562,0.827
6zbHSDJjgrNdfIxPyGfPBt,pop-film,Wake Up,Rage Against The Machine,0.573,0.823
5D6W6RlRUdPYPSmkFVZ7xq,pop-film,I Walk the Line,Johnny Cash,0.703,0.361
6416GUjzvIrUAkgwTxkOPY,pop-film,Total Eclipse of the Heart (Re-Recorded) [Remastered],Various Artists,0.3,0.597
4a6g0TflsP1mMeRT3zeutu,pop-film,In Your Eyes - 2002 Remastered Version,Peter Gabriel,0.638,0.643
5NmL2zxnlt9GiTB2TQbvFM,pop-film,8 Mile,Various Artists,0.489,0.94
2qy6RvXurpXtXlPE7cBc2p,pop-film,Son Of A Preacher Man,Various Artists,0.825,0.45
1b6AW6uDrtrUN0Y6GJR45j,pop-film,(I Can't Get No) Satisfaction - (Original Single Mono Version),The Rolling Stones,0.935,0.881
5titCb5GJK8kMLa0Le9BFC,pop-film,Oh Yeah (Made Famous by Yello) (as heard in Ferris Bueller's Day Off),Ferris Bueller,0.587,0.775
6S9lcjREUTU4Yv5y7oMcv2,pop-film,Woo Hoo,Various Artists,0.961,0.811
1b7LMtXCXGc2EwOIplI35z,pop-film,Stuck In The Middle With You,Various Artists,0.961,0.564
7abZZqdxmt369pf6VSHiy7,pop-film,Jessie's Girl,Various Artists,0.826,0.848
4vS047dAeYGbZzqvqLyBDX,pop-film,Hip To Be Square,Huey Lewis & The News,0.95,0.918
7egQFB1zrDcvy3kdTaKbpc,pop-film,Lust For Life,Iggy Pop,0.778,0.943
3dAy4jvPtlFQvJmuJMYBdU,pop-film,Magic Carpet Ride,Various Artists,0.531,0.887
6tMjtHEBwMkxslhOe9SHE8,pop-film,I Got You Babe,Sonny & Cher,0.6,0.795
7kn5XuD2nKL1KuuAiN6Yqq,pop-film,Where Do I Begin,Various Artists,0.614,0.637
1hIQPCM3oWXrpnXmgTDaKG,pop-film,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,0.714,0.757
6dHAJi8G7DSlNTdWZdwugw,pop-film,I Would Die 4 U,Prince,0.639,0.75
1pViOt8zA2rl2NfHeDGnyD,pop-film,You're The One That I Want,Various Artists,0.822,0.612
3Y9wdXMh6sNt9fUwUqTqb7,pop-film,Twisted Nerve,Various Artists,0.224,0.166
6sy41dTeKnoTwuhxIOrz7F,pop-film,Talk Show Host,Radiohead,0.504,0.479
78JAqmzSWW9SKUM6MchOrs,pop-film,Best Of My Love,Various Artists,0.967,0.715
0BuhyFIoYROQCptB6bXsYR,pop-film,The Power Of Love - 2006 Remastered Version,Various Artists,0.949,0.821
4zXa17K83Pp6N2yXdVc2sv,pop-film,You're The Best,Various Artists,0.782,0.863
4tIhDBT9YgxR38EJ7kXN2F,pop-film,Solsbury Hill,Various Artists,0.471,0.622
6LoSKNsYkRQbyuiReooMjG,pop-film,Sister Christian,Various Artists,0.21,0.575
74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,0.664,0.754
2u5woInaGB7YASEd1CwGBJ,pop-film,Canned Heat,Jamiroquai,0.773,0.861
22W8VZFcnj4BCIaixnpW0L,pop-film,Tiny Dancer,Elton John,0.261,0.352
2julHzta3pq6E1ugxyvsbj,pop-film,It Must Have Been Love,Roxette,0.682,0.7
2GAIycsMaDVtMtdvxzR2xI,pop-film,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
0t7ttzoe3dV0mah4lBI2kx,pop-film,Gimme Shelter,The Rolling Stones,0.492,0.632
1YFuzRhg3OtJiNFFHvdTgV,pop-film,I'll Tumble 4 Ya,Boy George,0.747,0.801
38bHLl4pznhxzRJLuw1OA7,pop-film,Barracuda,Various Artists,0.678,0.73
5nAXp1Vypbcsk9RLJCJLvO,pop-film,Ring of Fire,Johnny Cash,0.76,0.519
2qSh6XPZeV5XgCsKEFnajj,pop-film,Misirlou - Single Version,Various Artists,0.591,0.854
15MJ5NThPjj6xhPcts8MiY,pop-film,"Take My Breath Away - Love Theme from ""Top Gun""",Various Artists,0.547,0.719
0Dl7VP3EoEi5oTS8XBXCoh,pop-film,Mr Sandman,The Four Aces,0.826,0.132
4Y5yjzs9FFw5qIgfZBd43I,pop-film,"Living in America - From ""Rocky IV"" Soundtrack",Various Artists,0.761,0.854
20yaQDVW6gefTsdoa9Out7,pop-film,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.767,0.758
3U9wumbYf4WZ0KyAhr0SHd,pop-film,Bullwinkle - Pt. II,Various Artists,0.346,0.537
4hu9DoW0AuA2lHJB3qgrpS,pop-film,You Belong To Me,Various Artists,0.351,0.264
1lr7QGyV5RohlODzAqnuZA,pop-film,Back In Time,Huey Lewis & The News,0.836,0.835
3Oa8vnNXStoOHLbJwwMEDP,pop-film,Lips Like Sugar,Echo & the Bunnymen,0.863,0.934
2hHS6EOix0FLXjHng8xTTn,pop-film,From Rusholme With Love,Mint Royale,0.628,0.868
7npa4tbCnEb6KNj44rOl8M,pop-film,Johnny B. Goode - Single Version,Chuck Berry,0.934,0.922
0bSr5pybJSlgG5OZH441gF,pop-film,Simply Irresistible,Robert Palmer,0.716,0.841
1HOMkjp0nHMaTnfAkslCQj,pop-film,My Sharona,The Knack,0.897,0.7
7Mz9qPB9hp1rXBgXvrVAST,pop-film,We Don't Need Another Hero (Thunderdome),Tina Turner,0.713,0.674
76U5Ivrp3qBPknIOx7kOOm,pop-film,Goin' Out West,Tom Waits,0.586,0.54
1IwNCQBChMOyuOQfhVQYvd,pop-film,Stayin' Alive,Various Artists,0.917,0.452
2tAYoHaFbx6e7QOkOkAhrX,pop-film,Spill The Wine,Various Artists,0.896,0.528
6GkTKjv1XbFVdI2D8vvDPu,pop-film,Lose Yourself,Various Artists,0.06,0.735
7fAJNJb19DY5u93wcbLPmY,pop-film,Sweetness Follows,Various Artists,0.114,0.287
24NwBd5vZ2CK8VOQVnqdxr,pop-film,Sweet Emotion,Aerosmith,0.491,0.76
5jTGFXKYYwiDqFUY3vtx1f,pop-film,Disco Inferno (Re-Recorded) - Single,The Trammps,0.962,0.829
3iJWxZYv5FNcfGcOdgbq2P,pop-film,Peggy Sue - Single Version,Buddy Holly,0.602,0.515
3CJ60azPXtva8OdBsxSA7a,pop-film,Mrs. Robinson - Single Mix,Simon & Garfunkel,0.787,0.456
0uMMLry3hzWGn3q3loqMkm,pop-film,La Bamba,Los Lobos,0.868,0.764
3hMHG6lx9QHVcfYSUr5PoM,pop-film,"Danger Zone - From ""Top Gun"" Original Soundtrack",Various Artists,0.737,0.871
50uGbeaQIxKiSc7jvRTjWx,pop-film,(Sittin' On) the Dock of the Bay,Various Artists,0.598,0.312
5dFqowVxvN2l3IgxVnJf3C,pop-film,Bustin' Surfboards - Single Version,Various Artists,0.69,0.868
2mtVxf50BYsKNtQoz8sfzm,pop-film,Iris,Various Artists,0.497,0.715
5VAKsbOWGdBbg1VFlu9W8o,pop-film,You Should Be Dancing - 2009 Remastered Version,Bee Gees,0.958,0.857
2u02gyZqCqOvemiSk8DNyk,pop-film,Magnet and Steel,Various Artists,0.711,0.419
2m0M7YqCy4lXfedh18qd8N,pop-film,Into the Groove,Madonna,0.804,0.856
0OzwLNVnzfG43IyQB2RMPH,pop-film,Don't You (Forget About Me),Simple Minds,0.696,0.697
5963wXjdwzXdMAzGppww8I,pop-film,You Never Can Tell - 1964 Single Version / Mono,Various Artists,0.886,0.704
6nXK0xyyMyJGL3siQ6M9U3,pop-film,"Drums A Go-Go - From ""Natural Born Killers"" Soundtrack",Various Artists,0.395,0.996
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.548,0.599
4J1DLYrcXnCnKWmRU7sQb8,post-dubstep,I Only Know (What I Know Now),James Blake,0.159,0.288
